"","puma","serialno","hh_wt","hh_comb","no_adult","no_teenager","no_schooler","no_preschooler","no_toddler","no_infant","index","hh_size_recode","hh_income_cat","hh_income"
"279","00101","2017000917074",40,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",65000
"280","00101","2017000918134",14,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",50000
"281","00101","2017000919809",33,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",183000
"282","00101","2017000919963",53,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",110000
"283","00101","2017000920513",19,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",534050
"284","00101","2017000923251",30,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",93000
"285","00101","2017000926850",8,"6:600000",6,0,0,0,0,0,30,5,"$75,000 to $99,999",78210
"286","00101","2017000930528",11,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",154900
"287","00101","2017000932122",25,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",11000
"288","00101","2017000943238",25,"3:300000",3,0,0,0,0,0,23,3,"$50,000 to $74,999",66200
"289","00101","2017000948885",74,"4:201100",2,0,1,1,0,0,29,4,"$75,000 to $99,999",95000
"290","00101","2017000955533",28,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",110600
"291","00101","2017000959217",31,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",216000
"292","00101","2017000961477",23,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",303050
"293","00101","2017000962581",22,"3:300000",3,0,0,0,0,0,38,3,"$150,000 to $199,999",195000
"294","00101","2017000962631",11,"4:201100",2,0,1,1,0,0,44,4,"$200,000 or more",761004
"295","00101","2017000962662",11,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",240100
"296","00101","2017000963249",23,"4:202000",2,0,2,0,0,0,44,4,"$200,000 or more",310000
"297","00101","2017000966800",23,"4:201100",2,0,1,1,0,0,44,4,"$200,000 or more",355200
"298","00101","2017000967038",22,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",33000
"299","00101","2017000969708",43,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",131600
"300","00101","2017000970479",23,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",55000
"301","00101","2017000976099",29,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",92000
"302","00101","2017000983442",15,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",186000
"303","00101","2017000985286",31,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",74500
"304","00101","2017000986112",30,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",94400
"305","00101","2017000990172",15,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",349000
"306","00101","2017000991119",49,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",80000
"307","00101","2017000994748",11,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",131500
"308","00101","2017000996031",27,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",23100
"309","00101","2017001001249",13,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",210000
"310","00101","2017001004154",19,"3:201000",2,0,1,0,0,0,43,3,"$200,000 or more",283200
"311","00101","2017001005944",18,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",64000
"312","00101","2017001008319",14,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",171000
"313","00101","2017001012831",31,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",165000
"314","00101","2017001012970",19,"4:220000",2,2,0,0,0,0,39,4,"$150,000 to $199,999",195000
"315","00101","2017001019852",13,"3:200010",2,0,0,0,1,0,43,3,"$200,000 or more",290000
"316","00101","2017001021112",75,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",56500
"317","00101","2017001021592",19,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",68000
"318","00101","2017001029228",8,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",40000
"319","00101","2017001029871",12,"2:200000",2,0,0,0,0,0,2,2,"Less than $15,000",11000
"320","00101","2017001030832",22,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",49404
"321","00101","2017001031370",10,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",75000
"322","00101","2017001033049",8,"2:110000",1,1,0,0,0,0,32,2,"$100,000 to $149,999",146000
"323","00101","2017001039550",25,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",38200
"324","00101","2017001041787",62,"3:200100",2,0,0,1,0,0,28,3,"$75,000 to $99,999",80000
"325","00101","2017001049324",24,"3:200010",2,0,0,0,1,0,43,3,"$200,000 or more",244000
"326","00101","2017001051706",25,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",1274000
"327","00101","2017001053638",22,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",682500
"328","00101","2017001055133",6,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",71000
"329","00101","2017001055833",19,"2:200000",2,0,0,0,0,0,2,2,"Less than $15,000",7900
"330","00101","2017001058035",9,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",119900
"331","00101","2017001058800",27,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",45000
"332","00101","2017001062956",38,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",235800
"333","00101","2017001064914",24,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",800
"334","00101","2017001066615",7,"4:220000",2,2,0,0,0,0,39,4,"$150,000 to $199,999",150710
"335","00101","2017001067620",19,"2:200000",2,0,0,0,0,0,7,2,"$15,000 to $24,999",20000
"336","00101","2017001068009",27,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",112500
"337","00101","2017001069611",18,"4:220000",2,2,0,0,0,0,34,4,"$100,000 to $149,999",120750
"338","00101","2017001070513",21,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",32000
"339","00101","2017001071614",13,"3:200100",2,0,0,1,0,0,3,3,"Less than $15,000",6500
"340","00101","2017001074486",27,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",130000
"341","00101","2017001076144",22,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",122000
"342","00101","2017001082286",11,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",157000
"343","00101","2017001095530",15,"3:300000",3,0,0,0,0,0,38,3,"$150,000 to $199,999",177850
"344","00101","2017001101971",51,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",212000
"345","00101","2017001105328",19,"4:202000",2,0,2,0,0,0,44,4,"$200,000 or more",283200
"346","00101","2017001105695",35,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",42000
"347","00101","2017001110790",17,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",67500
"348","00101","2017001113659",14,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",100000
"349","00101","2017001117275",25,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",79600
"350","00101","2017001117603",27,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",184000
"351","00101","2017001117644",16,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",218660
"352","00101","2017001117666",26,"3:200100",2,0,0,1,0,0,38,3,"$150,000 to $199,999",190000
"353","00101","2017001123516",28,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",83000
"354","00101","2017001128479",8,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",163500
"355","00101","2017001133323",16,"3:210000",2,1,0,0,0,0,38,3,"$150,000 to $199,999",155400
"356","00101","2017001135504",25,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",153000
"357","00101","2017001153941",15,"4:202000",2,0,2,0,0,0,44,4,"$200,000 or more",1051000
"358","00101","2017001155706",20,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",126000
"359","00101","2017001165219",14,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",774000
"360","00101","2017001165619",18,"3:300000",3,0,0,0,0,0,23,3,"$50,000 to $74,999",54300
"361","00101","2017001166321",13,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",1306000
"362","00101","2017001167640",13,"5:212000",2,1,2,0,0,0,45,5,"$200,000 or more",550000
"363","00101","2017001169674",20,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",180000
"364","00101","2017001177854",28,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",139800
"365","00101","2017001179330",12,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",146800
"366","00101","2017001184085",19,"4:211000",2,1,1,0,0,0,44,4,"$200,000 or more",413200
"367","00101","2017001192048",19,"3:200001",2,0,0,0,0,1,43,3,"$200,000 or more",275000
"368","00101","2017001194387",19,"3:201000",2,0,1,0,0,0,38,3,"$150,000 to $199,999",174000
"369","00101","2017001196729",4,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",207000
"370","00101","2017001199294",46,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",170000
"371","00101","2017001199592",28,"3:200010",2,0,0,0,1,0,43,3,"$200,000 or more",493000
"372","00101","2017001200316",20,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",304600
"373","00101","2017001200722",18,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",98000
"374","00101","2017001201481",16,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",102000
"375","00101","2017001201906",36,"5:201101",2,0,1,1,0,1,45,5,"$200,000 or more",295200
"376","00101","2017001208163",24,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",140200
"377","00101","2017001209145",18,"3:200001",2,0,0,0,0,1,33,3,"$100,000 to $149,999",147580
"378","00101","2017001215552",24,"4:400000",4,0,0,0,0,0,44,4,"$200,000 or more",423050
"379","00101","2017001217293",20,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",27000
"380","00101","2017001219889",17,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",60000
"381","00101","2017001220425",11,"3:200100",2,0,0,1,0,0,43,3,"$200,000 or more",939000
"382","00101","2017001225669",16,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",330000
"383","00101","2017001226661",13,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",911000
"384","00101","2017001228241",13,"3:200001",2,0,0,0,0,1,43,3,"$200,000 or more",751600
"385","00101","2017001233842",26,"2:101000",1,0,1,0,0,0,27,2,"$75,000 to $99,999",98004
"386","00101","2017001236558",8,"4:400000",4,0,0,0,0,0,44,4,"$200,000 or more",200000
"387","00101","2017001238003",15,"4:220000",2,2,0,0,0,0,44,4,"$200,000 or more",294000
"388","00101","2017001238844",26,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",387000
"389","00101","2017001239783",23,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",120000
"390","00101","2017001241075",29,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",100000
"391","00101","2017001242224",22,"4:211000",2,1,1,0,0,0,44,4,"$200,000 or more",736330
"392","00101","2017001246252",27,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",90000
"393","00101","2017001246253",12,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",120000
"394","00101","2017001246286",17,"3:200100",2,0,0,1,0,0,43,3,"$200,000 or more",322000
"395","00101","2017001252829",48,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",191000
"396","00101","2017001256338",26,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",752000
"397","00101","2017001264180",13,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",25000
"398","00101","2017001264582",11,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",120000
"399","00101","2017001270901",20,"3:120000",1,2,0,0,0,0,3,3,"Less than $15,000",0
"400","00101","2017001273885",39,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",152610
"401","00101","2017001274614",24,"4:400000",4,0,0,0,0,0,34,4,"$100,000 to $149,999",142470
"402","00101","2017001281162",19,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",58000
"403","00101","2017001283610",21,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",150000
"404","00101","2017001286430",11,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",120000
"405","00101","2017001290605",26,"5:212000",2,1,2,0,0,0,45,5,"$200,000 or more",1472000
"406","00101","2017001292106",26,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",197400
"407","00101","2017001292450",10,"4:400000",4,0,0,0,0,0,44,4,"$200,000 or more",976000
"408","00101","2017001293848",19,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",132700
"409","00101","2017001294632",7,"4:201100",2,0,1,1,0,0,44,4,"$200,000 or more",320000
"410","00101","2017001295819",6,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",146200
"411","00101","2017001300651",24,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",1116500
"412","00101","2017001303930",7,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",47000
"413","00101","2017001306711",25,"3:210000",2,1,0,0,0,0,38,3,"$150,000 to $199,999",195800
"414","00101","2017001313100",38,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",128000
"415","00101","2017001316562",25,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",89000
"416","00101","2017001317562",19,"4:202000",2,0,2,0,0,0,44,4,"$200,000 or more",381000
"417","00101","2017001329222",16,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",153000
"418","00101","2017001342521",15,"6:302100",3,0,2,1,0,0,45,5,"$200,000 or more",366200
"419","00101","2017001348984",22,"3:201000",2,0,1,0,0,0,43,3,"$200,000 or more",206004
"420","00101","2017001352607",22,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",261600
"421","00101","2017001353294",7,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",75000
"422","00101","2017001354079",28,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",69000
"423","00101","2017001361200",11,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",73000
"424","00101","2017001361436",22,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",133400
"425","00101","2017001361701",8,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",331000
"426","00101","2017001363752",17,"3:210000",2,1,0,0,0,0,43,3,"$200,000 or more",314000
"427","00101","2017001364457",20,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",80000
"428","00101","2017001364732",11,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",9000
"429","00101","2017001365161",23,"4:301000",3,0,1,0,0,0,44,4,"$200,000 or more",415000
"430","00101","2017001367157",10,"3:201000",2,0,1,0,0,0,43,3,"$200,000 or more",266000
"431","00101","2017001369374",27,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",280800
"432","00101","2017001373449",32,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",120000
"433","00101","2017001373559",48,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",210000
"434","00101","2017001374501",13,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",140000
"435","00101","2017001388995",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"436","00101","2017001389473",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"437","00101","2017001391582",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"438","00101","2017001393043",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"439","00101","2017001395476",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"440","00101","2017001396925",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"441","00101","2017001397283",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"442","00101","2017001398322",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"443","00101","2017001399280",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"444","00101","2017001399821",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"445","00101","2017001400203",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"446","00101","2017001400426",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"447","00101","2017001401538",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"448","00101","2017001403435",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"449","00101","2017001408188",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"450","00101","2017001410293",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"451","00101","2017001410455",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"452","00101","2017001412479",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"453","00101","2017001414585",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"454","00101","2017001414733",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"455","00101","2017001416657",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"456","00101","2017001421291",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"457","00101","2017001421426",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"458","00101","2017001421647",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"459","00101","2017001422259",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"460","00101","2017001422895",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"461","00101","2017001423342",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"462","00101","2017001423893",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"463","00101","2017001424028",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"464","00101","2017001424058",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"465","00101","2017001426105",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"466","00101","2017001431891",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"467","00101","2017001437741",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"468","00101","2017001438079",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"469","00101","2017001438204",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"470","00101","2017001439486",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"471","00101","2017001439579",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"472","00101","2017001440064",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"473","00101","2017001442750",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"474","00101","2017001443070",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"475","00101","2017001443441",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"476","00101","2017001445722",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"477","00101","2017001451001",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"478","00101","2017001451918",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"479","00101","2017001452149",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"480","00101","2017001452496",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"481","00101","2017001453405",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"482","00101","2017001453860",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"483","00101","2017001454674",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"484","00101","2017001456069",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"485","00101","2017001456295",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"486","00101","2017001456776",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"487","00101","2017001456816",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"488","00101","2017001459246",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"489","00101","2017001459596",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"490","00101","2017001460193",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"491","00101","2017001460278",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"492","00101","2017001464635",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"493","00101","2017001466022",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"494","00101","2017001468315",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"495","00101","2017001469058",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"496","00101","2017001471585",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"497","00101","2017001471734",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"498","00101","2017001472516",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"499","00101","2017001472840",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"500","00101","2017001475877",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"501","00101","2017001475951",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"502","00101","2017001476928",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"503","00101","2017001480079",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"504","00101","2017001480396",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"505","00101","2017001480688",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"506","00101","2017001481440",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"507","00101","2017001481726",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"508","00101","2017001482689",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"509","00101","2017001483208",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"510","00101","2017001484083",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"511","00101","2017001485475",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"512","00101","2017001487035",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"513","00101","2017001487670",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"514","00101","2017001488107",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"515","00101","2017001489896",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"516","00101","2017001491646",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"517","00101","2017001492482",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
