geoid,income_recode,size_recode,ipf,tract,puma
11001009505,1,3,27,9505,102
11001009505,2,3,3,9505,102
11001009505,3,3,13,9505,102
11001009505,4,3,57,9505,102
11001009505,5,3,32,9505,102
11001009505,6,3,20,9505,102
11001009505,7,3,61,9505,102
11001009505,8,3,10,9505,102
11001009505,9,3,45,9505,102
11001009505,1,4,18,9505,102
11001009505,2,4,3,9505,102
11001009505,3,4,8,9505,102
11001009505,4,4,57,9505,102
11001009505,5,4,39,9505,102
11001009505,6,4,11,9505,102
11001009505,7,4,34,9505,102
11001009505,8,4,9,9505,102
11001009505,9,4,36,9505,102
11001009505,1,5,11,9505,102
11001009505,2,5,0,9505,102
11001009505,3,5,4,9505,102
11001009505,4,5,27,9505,102
11001009505,5,5,4,9505,102
11001009505,6,5,8,9505,102
11001009505,7,5,16,9505,102
11001009505,8,5,2,9505,102
11001009505,9,5,4,9505,102
11001009507,1,1,13,9507,102
11001009507,2,1,16,9507,102
11001009507,3,1,8,9507,102
11001009507,4,1,2,9507,102
11001009507,5,1,21,9507,102
11001009507,6,1,28,9507,102
11001009507,7,1,40,9507,102
11001009507,8,1,32,9507,102
11001009507,9,1,32,9507,102
11001009507,1,2,15,9507,102
11001009507,2,2,5,9507,102
11001009507,3,2,26,9507,102
11001009507,4,2,9,9507,102
11001009507,5,2,13,9507,102
11001009507,6,2,20,9507,102
11001009507,7,2,27,9507,102
11001009507,8,2,27,9507,102
11001009507,9,2,10,9507,102
11001009507,1,3,8,9507,102
11001009507,2,3,3,9507,102
11001009507,3,3,27,9507,102
11001009507,4,3,6,9507,102
11001009507,5,3,12,9507,102
11001009507,6,3,8,9507,102
11001009507,7,3,23,9507,102
11001009507,8,3,10,9507,102
11001009507,9,3,6,9507,102
11001009507,1,4,6,9507,102
11001009507,2,4,3,9507,102
11001009507,3,4,27,9507,102
11001009507,4,4,6,9507,102
11001009507,5,4,42,9507,102
11001009507,6,4,6,9507,102
11001009507,7,4,20,9507,102
11001009507,8,4,15,9507,102
11001009507,9,4,5,9507,102
11001009507,1,5,5,9507,102
11001009507,2,5,0,9507,102
11001009507,3,5,10,9507,102
11001009507,4,5,4,9507,102
11001009507,5,5,5,9507,102
11001009507,6,5,7,9507,102
11001009507,7,5,15,9507,102
11001009507,8,5,3,9507,102
11001009507,9,5,2,9507,102
11001009508,1,1,38,9508,102
11001009508,2,1,100,9508,102
11001009508,3,1,16,9508,102
11001009508,4,1,31,9508,102
11001009508,5,1,127,9508,102
11001009508,6,1,106,9508,102
11001009508,7,1,137,9508,102
11001009508,8,1,76,9508,102
11001009508,9,1,145,9508,102
11001009508,1,2,33,9508,102
11001009508,2,2,15,9508,102
11001009508,3,2,29,9508,102
11001009508,4,2,77,9508,102
11001009508,5,2,26,9508,102
11001009508,6,2,37,9508,102
11001009508,7,2,47,9508,102
11001009508,8,2,37,9508,102
11001009508,9,2,24,9508,102
11001009508,1,3,20,9508,102
11001009508,2,3,14,9508,102
11001009508,3,3,30,9508,102
11001009508,4,3,74,9508,102
11001009508,5,3,40,9508,102
11001009508,6,3,18,9508,102
11001009508,7,3,48,9508,102
11001009508,8,3,15,9508,102
11001009508,9,3,20,9508,102
11001009508,1,4,10,9508,102
11001009508,2,4,6,9508,102
11001009508,3,4,13,9508,102
11001009508,4,4,44,9508,102
11001009508,5,4,12,9508,102
11001009508,6,4,5,9508,102
11001009508,7,4,13,9508,102
11001009508,8,4,9,9508,102
11001009508,9,4,7,9508,102
11001009508,1,5,11,9508,102
11001009508,2,5,1,9508,102
11001009508,3,5,10,9508,102
11001009508,4,5,56,9508,102
11001009508,5,5,16,9508,102
11001009508,6,5,16,9508,102
11001009508,7,5,30,9508,102
11001009508,8,5,4,9508,102
11001009508,9,5,6,9508,102
11001009509,1,1,40,9509,102
11001009509,2,1,18,9509,102
11001009509,3,1,2,9509,102
11001009509,4,1,6,9509,102
11001009509,5,1,91,9509,102
11001009509,6,1,84,9509,102
11001009509,7,1,164,9509,102
11001009509,8,1,100,9509,102
11001009509,9,1,73,9509,102
11001009509,1,2,42,9509,102
11001009509,2,2,7,9509,102
11001009509,3,2,6,9509,102
11001009509,4,2,42,9509,102
11001009509,5,2,117,9509,102
11001009509,6,2,74,9509,102
11001009509,7,2,105,9509,102
11001009509,8,2,87,9509,102
11001009509,9,2,21,9509,102
11001009509,1,3,14,9509,102
11001009509,2,3,2,9509,102
11001009509,3,3,2,9509,102
11001009509,4,3,20,9509,102
11001009509,5,3,22,9509,102
11001009509,6,3,18,9509,102
11001009509,7,3,27,9509,102
11001009509,8,3,19,9509,102
11001009509,9,3,13,9509,102
11001009509,1,4,7,9509,102
11001009509,2,4,3,9509,102
11001009509,3,4,1,9509,102
11001009509,4,4,17,9509,102
11001009509,5,4,15,9509,102
11001009509,6,4,14,9509,102
11001009509,7,4,12,9509,102
11001009509,8,4,10,9509,102
11001009509,9,4,2,9509,102
11001009509,1,5,4,9509,102
11001009509,2,5,4,9509,102
11001009509,3,5,1,9509,102
11001009509,4,5,10,9509,102
11001009509,5,5,31,9509,102
11001009509,6,5,22,9509,102
11001009509,7,5,21,9509,102
11001009509,8,5,6,9509,102
11001009509,9,5,5,9509,102
11001009510,1,1,78,9510,102
11001009510,2,1,120,9510,102
11001009510,3,1,24,9510,102
11001009510,4,1,36,9510,102
11001009510,5,1,148,9510,102
11001009510,6,1,94,9510,102
11001009510,7,1,141,9510,102
11001009510,8,1,15,9510,102
11001009510,9,1,60,9510,102
11001009510,1,2,73,9510,102
11001009510,2,2,24,9510,102
11001009510,3,2,51,9510,102
11001009510,4,2,115,9510,102
11001009510,5,2,48,9510,102
11001009510,6,2,46,9510,102
11001009510,7,2,66,9510,102
11001009510,8,2,10,9510,102
11001009510,9,2,14,9510,102
11001009510,1,3,30,9510,102
11001009510,2,3,9,9510,102
11001009510,3,3,32,9510,102
11001009510,4,3,57,9510,102
11001009510,5,3,17,9510,102
11001009510,6,3,10,9510,102
11001009510,7,3,31,9510,102
11001009510,8,3,3,9510,102
11001009510,9,3,6,9510,102
11001009510,1,4,30,9510,102
11001009510,2,4,22,9510,102
11001009510,3,4,32,9510,102
11001009510,4,4,101,9510,102
11001009510,5,4,128,9510,102
11001009510,6,4,9,9510,102
11001009510,7,4,30,9510,102
11001009510,8,4,2,9510,102
11001009510,9,4,5,9510,102
11001009510,1,5,22,9510,102
11001009510,2,5,1,9510,102
11001009510,3,5,15,9510,102
11001009510,4,5,60,9510,102
11001009510,5,5,14,9510,102
11001009510,6,5,13,9510,102
11001009510,7,5,27,9510,102
11001009510,8,5,1,9510,102
11001009510,9,5,2,9510,102
11001009511,1,1,0,9511,102
11001009511,2,1,0,9511,102
11001009511,3,1,0,9511,102
11001009511,4,1,0,9511,102
11001009511,5,1,0,9511,102
11001009511,6,1,0,9511,102
11001009511,7,1,0,9511,102
11001009511,8,1,0,9511,102
11001009511,9,1,0,9511,102
11001009511,1,2,0,9511,102
11001009511,2,2,0,9511,102
11001009511,3,2,0,9511,102
11001009511,4,2,0,9511,102
11001009511,5,2,0,9511,102
11001009511,6,2,0,9511,102
11001009511,7,2,0,9511,102
11001009511,8,2,0,9511,102
11001009511,9,2,0,9511,102
11001009511,1,3,0,9511,102
11001009511,2,3,0,9511,102
11001009511,3,3,0,9511,102
11001009511,4,3,0,9511,102
11001009511,5,3,0,9511,102
11001009511,6,3,0,9511,102
11001009511,7,3,0,9511,102
11001009511,8,3,0,9511,102
11001009511,9,3,0,9511,102
11001009511,1,4,0,9511,102
11001009511,2,4,0,9511,102
11001009511,3,4,0,9511,102
11001009511,4,4,0,9511,102
11001009511,5,4,0,9511,102
11001009511,6,4,0,9511,102
11001009511,7,4,0,9511,102
11001009511,8,4,0,9511,102
11001009511,9,4,0,9511,102
11001009511,1,5,0,9511,102
11001009511,2,5,0,9511,102
11001009511,3,5,0,9511,102
11001009511,4,5,0,9511,102
11001009511,5,5,0,9511,102
11001009511,6,5,0,9511,102
11001009511,7,5,0,9511,102
11001009511,8,5,0,9511,102
11001009511,9,5,0,9511,102
11001009601,1,1,51,9601,104
11001009601,2,1,44,9601,104
11001009601,3,1,17,9601,104
11001009601,4,1,13,9601,104
11001009601,5,1,73,9601,104
11001009601,6,1,5,9601,104
11001009601,7,1,36,9601,104
11001009601,8,1,8,9601,104
11001009601,9,1,21,9601,104
11001009601,1,2,92,9601,104
11001009601,2,2,20,9601,104
11001009601,3,2,30,9601,104
11001009601,4,2,22,9601,104
11001009601,5,2,57,9601,104
11001009601,6,2,4,9601,104
11001009601,7,2,35,9601,104
11001009601,8,2,8,9601,104
11001009601,9,2,7,9601,104
11001009601,1,3,64,9601,104
11001009601,2,3,11,9601,104
11001009601,3,3,28,9601,104
11001009601,4,3,24,9601,104
11001009601,5,3,20,9601,104
11001009601,6,3,2,9601,104
11001009601,7,3,14,9601,104
11001009601,8,3,4,9601,104
11001009601,9,3,5,9601,104
11001009601,1,4,41,9601,104
11001009601,2,4,5,9601,104
11001009601,3,4,11,9601,104
11001009601,4,4,9,9601,104
11001009601,5,4,14,9601,104
11001009601,6,4,1,9601,104
11001009601,7,4,7,9601,104
11001009601,8,4,2,9601,104
11001009601,9,4,3,9601,104
11001009601,1,5,26,9601,104
11001009601,2,5,4,9601,104
11001009601,3,5,5,9601,104
11001009601,4,5,8,9601,104
11001009601,5,5,10,9601,104
11001009601,6,5,1,9601,104
11001009601,7,5,4,9601,104
11001009601,8,5,2,9601,104
11001009601,9,5,2,9601,104
11001009602,1,1,376,9602,104
11001009602,2,1,84,9602,104
11001009602,3,1,176,9602,104
11001009602,4,1,59,9602,104
11001009602,5,1,108,9602,104
11001009602,6,1,100,9602,104
11001009602,7,1,68,9602,104
11001009602,8,1,5,9602,104
11001009602,9,1,57,9602,104
11001009602,1,2,168,9602,104
11001009602,2,2,27,9602,104
11001009602,3,2,68,9602,104
11001009602,4,2,46,9602,104
11001009602,5,2,50,9602,104
11001009602,6,2,52,9602,104
11001009602,7,2,53,9602,104
11001009602,8,2,4,9602,104
11001009602,9,2,17,9602,104
11001009602,1,3,158,9602,104
11001009602,2,3,15,9602,104
11001009602,3,3,94,9602,104
11001009602,4,3,62,9602,104
11001009602,5,3,18,9602,104
11001009602,6,3,30,9602,104
11001009602,7,3,21,9602,104
11001009602,8,3,2,9602,104
11001009602,9,3,12,9602,104
11001009602,1,4,84,9602,104
11001009602,2,4,7,9602,104
11001009602,3,4,32,9602,104
11001009602,4,4,21,9602,104
11001009602,5,4,12,9602,104
11001009602,6,4,16,9602,104
11001009602,7,4,11,9602,104
11001009602,8,4,1,9602,104
11001009602,9,4,6,9602,104
11001009602,1,5,28,9602,104
11001009602,2,5,4,9602,104
11001009602,3,5,6,9602,104
11001009602,4,5,11,9602,104
11001009602,5,5,7,9602,104
11001009602,6,5,11,9602,104
11001009602,7,5,6,9602,104
11001009602,8,5,1,9602,104
11001009602,9,5,5,9602,104
11001009603,1,1,185,9603,104
11001009603,2,1,122,9603,104
11001009603,3,1,45,9603,104
11001009603,4,1,36,9603,104
11001009603,5,1,313,9603,104
11001009603,6,1,80,9603,104
11001009603,7,1,71,9603,104
11001009603,8,1,17,9603,104
11001009603,9,1,52,9603,104
11001009603,1,2,156,9603,104
11001009603,2,2,40,9603,104
11001009603,3,2,43,9603,104
11001009603,4,2,40,9603,104
11001009603,5,2,132,9603,104
11001009603,6,2,47,9603,104
11001009603,7,2,59,9603,104
11001009603,8,2,14,9603,104
11001009603,9,2,16,9603,104
11001009603,1,3,63,9603,104
11001009603,2,3,16,9603,104
11001009603,3,3,26,9603,104
11001009603,4,3,31,9603,104
11001009603,5,3,29,9603,104
11001009603,6,3,21,9603,104
11001009603,7,3,20,9603,104
11001009603,8,3,7,9603,104
11001009603,9,3,10,9603,104
11001009603,1,4,62,9603,104
11001009603,2,4,10,9603,104
11001009603,3,4,15,9603,104
11001009603,4,4,15,9603,104
11001009603,5,4,31,9603,104
11001009603,6,4,14,9603,104
11001009603,7,4,11,9603,104
11001009603,8,4,3,9603,104
11001009603,9,4,6,9603,104
11001009603,1,5,14,9603,104
11001009603,2,5,4,9603,104
11001009603,3,5,3,9603,104
11001009603,4,5,6,9603,104
11001009603,5,5,7,9603,104
11001009603,6,5,7,9603,104
11001009603,7,5,5,9603,104
11001009603,8,5,4,9603,104
11001009603,9,5,4,9603,104
11001009604,1,1,20,9604,104
11001009604,2,1,40,9604,104
11001009604,3,1,15,9604,104
11001009604,4,1,26,9604,104
11001009604,5,1,51,9604,104
11001009604,6,1,40,9604,104
11001009604,7,1,82,9604,104
11001009604,8,1,46,9604,104
11001009604,9,1,27,9604,104
11001009604,1,2,21,9604,104
11001009604,2,2,13,9604,104
11001009604,3,2,15,9604,104
11001009604,4,2,24,9604,104
11001009604,5,2,25,9604,104
11001009604,6,2,23,9604,104
11001009604,7,2,58,9604,104
11001009604,8,2,31,9604,104
11001009604,9,2,8,9604,104
11001009604,1,3,15,9604,104
11001009604,2,3,8,9604,104
11001009604,3,3,19,9604,104
11001009604,4,3,51,9604,104
11001009604,5,3,10,9604,104
11001009604,6,3,15,9604,104
11001009604,7,3,32,9604,104
11001009604,8,3,23,9604,104
11001009604,9,3,6,9604,104
11001009604,1,4,10,9604,104
11001009604,2,4,4,9604,104
11001009604,3,4,9,9604,104
11001009604,4,4,35,9604,104
11001009604,5,4,8,9604,104
11001009604,6,4,9,9604,104
11001009604,7,4,20,9604,104
11001009604,8,4,13,9604,104
11001009604,9,4,3,9604,104
11001009604,1,5,5,9604,104
11001009604,2,5,2,9604,104
11001009604,3,5,2,9604,104
11001009604,4,5,6,9604,104
11001009604,5,5,3,9604,104
11001009604,6,5,5,9604,104
11001009604,7,5,6,9604,104
11001009604,8,5,8,9604,104
11001009604,9,5,3,9604,104
11001009700,1,1,117,9700,104
11001009700,2,1,442,9700,104
11001009700,3,1,28,9700,104
11001009700,4,1,69,9700,104
11001009700,5,1,89,9700,104
11001009700,6,1,52,9700,104
11001009700,7,1,269,9700,104
11001009700,8,1,25,9700,104
11001009700,9,1,50,9700,104
11001009700,1,2,34,9700,104
11001009700,2,2,22,9700,104
11001009700,3,2,11,9700,104
11001009700,4,2,15,9700,104
11001009700,5,2,23,9700,104
11001009700,6,2,19,9700,104
11001009700,7,2,55,9700,104
11001009700,8,2,14,9700,104
11001009700,9,2,12,9700,104
11001009700,1,3,48,9700,104
11001009700,2,3,31,9700,104
11001009700,3,3,19,9700,104
11001009700,4,3,41,9700,104
11001009700,5,3,12,9700,104
11001009700,6,3,15,9700,104
11001009700,7,3,50,9700,104
11001009700,8,3,9,9700,104
11001009700,9,3,10,9700,104
11001009700,1,4,23,9700,104
11001009700,2,4,11,9700,104
11001009700,3,4,6,9700,104
11001009700,4,4,12,9700,104
11001009700,5,4,7,9700,104
11001009700,6,4,7,9700,104
11001009700,7,4,21,9700,104
11001009700,8,4,4,9700,104
11001009700,9,4,5,9700,104
11001009700,1,5,20,9700,104
11001009700,2,5,11,9700,104
11001009700,3,5,4,9700,104
11001009700,4,5,12,9700,104
11001009700,5,5,6,9700,104
11001009700,6,5,7,9700,104
11001009700,7,5,14,9700,104
11001009700,8,5,6,9700,104
11001009700,9,5,5,9700,104
11001009801,1,1,483,9801,104
11001009801,2,1,75,9801,104
11001009801,3,1,66,9801,104
11001009801,4,1,41,9801,104
11001009801,5,1,90,9801,104
11001009801,6,1,29,9801,104
11001009801,7,1,17,9801,104
11001009801,8,1,2,9801,104
11001009801,9,1,0,9801,104
11001009801,1,2,55,9801,104
11001009801,2,2,15,9801,104
11001009801,3,2,20,9801,104
11001009801,4,2,19,9801,104
11001009801,5,2,27,9801,104
11001009801,6,2,15,9801,104
11001009801,7,2,14,9801,104
11001009801,8,2,2,9801,104
11001009801,9,2,0,9801,104
11001009801,1,3,25,9801,104
11001009801,2,3,7,9801,104
11001009801,3,3,12,9801,104
11001009801,4,3,15,9801,104
11001009801,5,3,7,9801,104
11001009801,6,3,7,9801,104
11001009801,7,3,5,9801,104
11001009801,8,3,1,9801,104
11001009801,9,3,0,9801,104
11001009801,1,4,18,9801,104
11001009801,2,4,4,9801,104
11001009801,3,4,5,9801,104
11001009801,4,4,6,9801,104
11001009801,5,4,5,9801,104
11001009801,6,4,4,9801,104
11001009801,7,4,3,9801,104
11001009801,8,4,0,9801,104
11001009801,9,4,0,9801,104
11001009801,1,5,13,9801,104
11001009801,2,5,3,9801,104
11001009801,3,5,3,9801,104
11001009801,4,5,6,9801,104
11001009801,5,5,4,9801,104
11001009801,6,5,4,9801,104
11001009801,7,5,2,9801,104
11001009801,8,5,1,9801,104
11001009801,9,5,0,9801,104
11001009802,1,1,98,9802,104
11001009802,2,1,43,9802,104
11001009802,3,1,36,9802,104
11001009802,4,1,11,9802,104
11001009802,5,1,74,9802,104
11001009802,6,1,58,9802,104
11001009802,7,1,59,9802,104
11001009802,8,1,5,9802,104
11001009802,9,1,0,9802,104
11001009802,1,2,43,9802,104
11001009802,2,2,11,9802,104
11001009802,3,2,17,9802,104
11001009802,4,2,10,9802,104
11001009802,5,2,25,9802,104
11001009802,6,2,24,9802,104
11001009802,7,2,34,9802,104
11001009802,8,2,4,9802,104
11001009802,9,2,0,9802,104
11001009802,1,3,96,9802,104
11001009802,2,3,9,9802,104
11001009802,3,3,52,9802,104
11001009802,4,3,18,9802,104
11001009802,5,3,15,9802,104
11001009802,6,3,22,9802,104
11001009802,7,3,21,9802,104
11001009802,8,3,2,9802,104
11001009802,9,3,0,9802,104
11001009802,1,4,2,9802,104
11001009802,2,4,1,9802,104
11001009802,3,4,1,9802,104
11001009802,4,4,1,9802,104
11001009802,5,4,1,9802,104
11001009802,6,4,2,9802,104
11001009802,7,4,2,9802,104
11001009802,8,4,1,9802,104
11001009802,9,4,0,9802,104
11001009802,1,5,15,9802,104
11001009802,2,5,3,9802,104
11001009802,3,5,3,9802,104
11001009802,4,5,4,9802,104
11001009802,5,5,5,9802,104
11001009802,6,5,7,9802,104
11001009802,7,5,5,9802,104
11001009802,8,5,1,9802,104
11001009802,9,5,0,9802,104
11001009803,1,1,288,9803,104
11001009803,2,1,49,9803,104
11001009803,3,1,21,9803,104
11001009803,4,1,96,9803,104
11001009803,5,1,207,9803,104
11001009803,6,1,42,9803,104
11001009803,7,1,79,9803,104
11001009803,8,1,16,9803,104
11001009803,9,1,0,9803,104
11001009803,1,2,79,9803,104
11001009803,2,2,14,9803,104
11001009803,3,2,16,9803,104
11001009803,4,2,34,9803,104
11001009803,5,2,53,9803,104
11001009803,6,2,22,9803,104
11001009803,7,2,48,9803,104
11001009803,8,2,12,9803,104
11001009803,9,2,0,9803,104
11001009803,1,3,29,9803,104
11001009803,2,3,6,9803,104
11001009803,3,3,10,9803,104
11001009803,4,3,21,9803,104
11001009803,5,3,11,9803,104
11001009803,6,3,9,9803,104
11001009803,7,3,15,9803,104
11001009803,8,3,5,9803,104
11001009803,9,3,0,9803,104
11001009803,1,4,87,9803,104
11001009803,2,4,5,9803,104
11001009803,3,4,8,9803,104
11001009803,4,4,27,9803,104
11001009803,5,4,20,9803,104
11001009803,6,4,8,9803,104
11001009803,7,4,14,9803,104
11001009803,8,4,3,9803,104
11001009803,9,4,0,9803,104
11001009803,1,5,67,9803,104
11001009803,2,5,4,9803,104
11001009803,3,5,4,9803,104
11001009803,4,5,28,9803,104
11001009803,5,5,15,9803,104
11001009803,6,5,8,9803,104
11001009803,7,5,9,9803,104
11001009803,8,5,5,9803,104
11001009803,9,5,0,9803,104
11001009804,1,1,49,9804,104
11001009804,2,1,71,9804,104
11001009804,3,1,27,9804,104
11001009804,4,1,56,9804,104
11001009804,5,1,81,9804,104
11001009804,6,1,34,9804,104
11001009804,7,1,21,9804,104
11001009804,8,1,6,9804,104
11001009804,9,1,14,9804,104
11001009804,1,2,55,9804,104
11001009804,2,2,26,9804,104
11001009804,3,2,29,9804,104
11001009804,4,2,61,9804,104
11001009804,5,2,44,9804,104
11001009804,6,2,22,9804,104
11001009804,7,2,19,9804,104
11001009804,8,2,5,9804,104
11001009804,9,2,4,9804,104
11001009804,1,3,32,9804,104
11001009804,2,3,13,9804,104
11001009804,3,3,24,9804,104
11001009804,4,3,59,9804,104
11001009804,5,3,14,9804,104
11001009804,6,3,11,9804,104
11001009804,7,3,7,9804,104
11001009804,8,3,2,9804,104
11001009804,9,3,3,9804,104
11001009804,1,4,14,9804,104
11001009804,2,4,5,9804,104
11001009804,3,4,6,9804,104
11001009804,4,4,12,9804,104
11001009804,5,4,7,9804,104
11001009804,6,4,5,9804,104
11001009804,7,4,3,9804,104
11001009804,8,4,1,9804,104
11001009804,9,4,2,9804,104
11001009804,1,5,21,9804,104
11001009804,2,5,7,9804,104
11001009804,3,5,8,9804,104
11001009804,4,5,67,9804,104
11001009804,5,5,9,9804,104
11001009804,6,5,6,9804,104
11001009804,7,5,2,9804,104
11001009804,8,5,2,9804,104
11001009804,9,5,2,9804,104
11001009807,1,1,180,9807,104
11001009807,2,1,11,9807,104
11001009807,3,1,188,9807,104
11001009807,4,1,31,9807,104
11001009807,5,1,106,9807,104
11001009807,6,1,205,9807,104
11001009807,7,1,80,9807,104
11001009807,8,1,28,9807,104
11001009807,9,1,50,9807,104
11001009807,1,2,37,9807,104
11001009807,2,2,4,9807,104
11001009807,3,2,15,9807,104
11001009807,4,2,13,9807,104
11001009807,5,2,25,9807,104
11001009807,6,2,33,9807,104
11001009807,7,2,36,9807,104
11001009807,8,2,14,9807,104
11001009807,9,2,12,9807,104
11001009807,1,3,80,9807,104
11001009807,2,3,2,9807,104
11001009807,3,3,69,9807,104
11001009807,4,3,33,9807,104
11001009807,5,3,16,9807,104
11001009807,6,3,50,9807,104
11001009807,7,3,24,9807,104
11001009807,8,3,11,9807,104
11001009807,9,3,10,9807,104
11001009807,1,4,64,9807,104
11001009807,2,4,1,9807,104
11001009807,3,4,48,9807,104
11001009807,4,4,14,9807,104
11001009807,5,4,12,9807,104
11001009807,6,4,33,9807,104
11001009807,7,4,13,9807,104
11001009807,8,4,5,9807,104
11001009807,9,4,6,9807,104
11001009807,1,5,14,9807,104
11001009807,2,5,1,9807,104
11001009807,3,5,4,9807,104
11001009807,4,5,6,9807,104
11001009807,5,5,5,9807,104
11001009807,6,5,11,9807,104
11001009807,7,5,5,9807,104
11001009807,8,5,5,9807,104
11001009807,9,5,4,9807,104
11001009810,1,1,81,9810,104
11001009810,2,1,151,9810,104
11001009810,3,1,67,9810,104
11001009810,4,1,42,9810,104
11001009810,5,1,210,9810,104
11001009810,6,1,3,9810,104
11001009810,7,1,62,9810,104
11001009810,8,1,0,9810,104
11001009810,9,1,12,9810,104
11001009810,1,2,87,9810,104
11001009810,2,2,52,9810,104
11001009810,3,2,69,9810,104
11001009810,4,2,52,9810,104
11001009810,5,2,108,9810,104
11001009810,6,2,2,9810,104
11001009810,7,2,52,9810,104
11001009810,8,2,0,9810,104
11001009810,9,2,4,9810,104
11001009810,1,3,17,9810,104
11001009810,2,3,8,9810,104
11001009810,3,3,11,9810,104
11001009810,4,3,13,9810,104
11001009810,5,3,9,9810,104
11001009810,6,3,1,9810,104
11001009810,7,3,11,9810,104
11001009810,8,3,0,9810,104
11001009810,9,3,2,9810,104
11001009810,1,4,26,9810,104
11001009810,2,4,8,9810,104
11001009810,3,4,12,9810,104
11001009810,4,4,13,9810,104
11001009810,5,4,15,9810,104
11001009810,6,4,1,9810,104
11001009810,7,4,9,9810,104
11001009810,8,4,0,9810,104
11001009810,9,4,1,9810,104
11001009810,1,5,13,9810,104
11001009810,2,5,5,9810,104
11001009810,3,5,4,9810,104
11001009810,4,5,9,9810,104
11001009810,5,5,8,9810,104
11001009810,6,5,1,9810,104
11001009810,7,5,5,9810,104
11001009810,8,5,0,9810,104
11001009810,9,5,1,9810,104
11001009811,1,1,143,9811,104
11001009811,2,1,134,9811,104
11001009811,3,1,98,9811,104
11001009811,4,1,129,9811,104
11001009811,5,1,279,9811,104
11001009811,6,1,75,9811,104
11001009811,7,1,21,9811,104
11001009811,8,1,12,9811,104
11001009811,9,1,38,9811,104
11001009811,1,2,113,9811,104
11001009811,2,2,40,9811,104
11001009811,3,2,60,9811,104
11001009811,4,2,75,9811,104
11001009811,5,2,106,9811,104
11001009811,6,2,43,9811,104
11001009811,7,2,18,9811,104
11001009811,8,2,10,9811,104
11001009811,9,2,11,9811,104
11001009811,1,3,50,9811,104
11001009811,2,3,16,9811,104
11001009811,3,3,33,9811,104
11001009811,4,3,48,9811,104
11001009811,5,3,24,9811,104
11001009811,6,3,19,9811,104
11001009811,7,3,7,9811,104
11001009811,8,3,5,9811,104
11001009811,9,3,7,9811,104
11001009811,1,4,14,9811,104
11001009811,2,4,4,9811,104
11001009811,3,4,5,9811,104
11001009811,4,4,7,9811,104
11001009811,5,4,8,9811,104
11001009811,6,4,7,9811,104
11001009811,7,4,3,9811,104
11001009811,8,4,2,9811,104
11001009811,9,4,4,9811,104
11001009811,1,5,46,9811,104
11001009811,2,5,10,9811,104
11001009811,3,5,18,9811,104
11001009811,4,5,53,9811,104
11001009811,5,5,26,9811,104
11001009811,6,5,13,9811,104
11001009811,7,5,2,9811,104
11001009811,8,5,3,9811,104
11001009811,9,5,4,9811,104
11001009901,1,1,16,9901,104
11001009901,2,1,54,9901,104
11001009901,3,1,13,9901,104
11001009901,4,1,11,9901,104
11001009901,5,1,51,9901,104
11001009901,6,1,29,9901,104
11001009901,7,1,74,9901,104
11001009901,8,1,45,9901,104
11001009901,9,1,70,9901,104
11001009901,1,2,22,9901,104
11001009901,2,2,29,9901,104
11001009901,3,2,24,9901,104
11001009901,4,2,22,9901,104
11001009901,5,2,39,9901,104
11001009901,6,2,22,9901,104
11001009901,7,2,92,9901,104
11001009901,8,2,58,9901,104
11001009901,9,2,25,9901,104
11001009901,1,3,12,9901,104
11001009901,2,3,10,9901,104
11001009901,3,3,14,9901,104
11001009901,4,3,16,9901,104
11001009901,5,3,10,9901,104
11001009901,6,3,10,9901,104
11001009901,7,3,25,9901,104
11001009901,8,3,19,9901,104
11001009901,9,3,15,9901,104
11001009901,1,4,8,9901,104
11001009901,2,4,8,9901,104
11001009901,3,4,9,9901,104
11001009901,4,4,9,9901,104
11001009901,5,4,9,9901,104
11001009901,6,4,7,9901,104
11001009901,7,4,21,9901,104
11001009901,8,4,16,9901,104
11001009901,9,4,10,9901,104
11001009901,1,5,5,9901,104
11001009901,2,5,4,9901,104
11001009901,3,5,2,9901,104
11001009901,4,5,5,9901,104
11001009901,5,5,4,9901,104
11001009901,6,5,5,9901,104
11001009901,7,5,7,9901,104
11001009901,8,5,11,9901,104
11001009901,9,5,7,9901,104
11001009902,1,1,41,9902,104
11001009902,2,1,47,9902,104
11001009902,3,1,21,9902,104
11001009902,4,1,18,9902,104
11001009902,5,1,80,9902,104
11001009902,6,1,60,9902,104
11001009902,7,1,108,9902,104
11001009902,8,1,29,9902,104
11001009902,9,1,24,9902,104
11001009902,1,2,77,9902,104
11001009902,2,2,24,9902,104
11001009902,3,2,50,9902,104
11001009902,4,2,42,9902,104
11001009902,5,2,75,9902,104
11001009902,6,2,54,9902,104
11001009902,7,2,162,9902,104
11001009902,8,2,31,9902,104
11001009902,9,2,8,9902,104
11001009902,1,3,27,9902,104
11001009902,2,3,9,9902,104
11001009902,3,3,19,9902,104
11001009902,4,3,22,9902,104
11001009902,5,3,13,9902,104
11001009902,6,3,19,9902,104
11001009902,7,3,32,9902,104
11001009902,8,3,11,9902,104
11001009902,9,3,5,9902,104
11001009902,1,4,39,9902,104
11001009902,2,4,7,9902,104
11001009902,3,4,23,9902,104
11001009902,4,4,24,9902,104
11001009902,5,4,24,9902,104
11001009902,6,4,20,9902,104
11001009902,7,4,56,9902,104
11001009902,8,4,8,9902,104
11001009902,9,4,3,9902,104
